id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
22280434,55538702,Khadine,Mitte,Regierungsviertel,52.508797,13.398387,Entire home/apt,120.000000,60,0,17,351
18968730,132294358,Khaled,Mitte,Moabit West,52.529488,13.332557,Entire home/apt,120.000000,1,0,1,0
29526850,222342931,Laila,Tempelhof - Schöneberg,Mariendorf,52.447678,13.376999,Entire home/apt,120.000000,1,0,1,361
22486862,48945194,Lau,Lichtenberg,Alt-Hohenschönhausen Süd,52.534367,13.478185,Entire home/apt,120.000000,3,2,1,89
25118192,28083010,Lea Maria,Mitte,Brunnenstr. Süd,52.536266,13.403572,Entire home/apt,120.000000,1,1,1,0
15547669,54615245,Lika,Neukölln,Schillerpromenade,52.474831,13.427070,Entire home/apt,120.000000,2,2,1,175
3535252,10133631,Lisa,Pankow,Prenzlauer Berg Süd,52.537048,13.427460,Entire home/apt,120.000000,5,5,2,0
4508666,3962944,Lisa,Pankow,Prenzlauer Berg Südwest,52.536846,13.410720,Entire home/apt,120.000000,27,3,1,0
18695501,55498571,Lisa,Mitte,Wedding Zentrum,52.540974,13.358251,Entire home/apt,120.000000,5,6,1,125
23197401,10133631,Lisa,Pankow,Prenzlauer Berg Süd,52.533955,13.430246,Entire home/apt,120.000000,5,1,2,29
6676007,3129119,Lucas,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.497627,13.398397,Entire home/apt,120.000000,7,0,1,0
18924659,4200347,Luisa,Neukölln,Reuterstraße,52.490337,13.429953,Entire home/apt,120.000000,2,1,3,0
26836678,134939989,Lux Travel Collective,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509533,13.473210,Entire home/apt,120.000000,5,5,2,81
17453706,6571586,Lydia,Charlottenburg-Wilm.,Schloß Charlottenburg,52.522690,13.288187,Entire home/apt,120.000000,3,4,1,0
9557777,44976880,Manja,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509750,13.472401,Entire home/apt,120.000000,2,52,1,0
8453763,37535815,Manuel,Neukölln,Neuköllner Mitte/Zentrum,52.482510,13.429365,Private room,120.000000,2,7,1,8
24662579,101546255,Marcel,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.435764,13.697811,Entire home/apt,120.000000,2,0,1,0
25770083,8415211,Marcus,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501709,13.429218,Entire home/apt,120.000000,3,1,1,0
21835452,157528531,Marein,Pankow,Prenzlauer Berg Südwest,52.531906,13.416361,Entire home/apt,120.000000,4,26,1,275
14680806,34738855,Margit,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486507,13.389772,Entire home/apt,120.000000,5,6,3,27
18530935,17412512,Maria,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.513897,13.465140,Entire home/apt,120.000000,2,73,1,333
17117406,114937082,Marie,Mitte,Moabit West,52.532330,13.335567,Entire home/apt,120.000000,1,1,2,362
24858650,9282272,Marie,Pankow,Helmholtzplatz,52.542259,13.414704,Entire home/apt,120.000000,2,6,1,10
22183259,162068327,Marie-Christine,Charlottenburg-Wilm.,Kantstraße,52.508308,13.312476,Entire home/apt,120.000000,3,4,1,283
13984287,83455910,Markus,Pankow,Helmholtzplatz,52.542892,13.420616,Entire home/apt,120.000000,5,1,1,0
15205608,6709799,Markus,Pankow,Prenzlauer Berg Nord,52.549873,13.420145,Entire home/apt,120.000000,2,16,1,0
10516453,53597265,Marlies,Charlottenburg-Wilm.,Grunewald,52.482140,13.273977,Entire home/apt,120.000000,3,3,1,129
3179051,14971005,Martin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.526451,13.451636,Entire home/apt,120.000000,4,19,1,17
14002649,83674692,Martin,Treptow - Köpenick,Alt  Treptow,52.496227,13.455838,Private room,120.000000,5,2,1,0
19644489,1472760,Martin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491474,13.415551,Entire home/apt,120.000000,4,37,5,166
19654788,1472760,Martin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.492344,13.414045,Entire home/apt,120.000000,3,45,5,175
19957120,1472760,Martin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491955,13.415253,Entire home/apt,120.000000,4,37,5,114
17020147,64166708,María Del Mar,Pankow,Prenzlauer Berg Süd,52.533123,13.423088,Entire home/apt,120.000000,3,5,6,106
1108579,6086120,Matthias,Charlottenburg-Wilm.,Düsseldorfer Straße,52.498096,13.322294,Entire home/apt,120.000000,3,1,1,283
6547858,3581913,Matthias,Mitte,Alexanderplatz,52.519966,13.418722,Entire home/apt,120.000000,1,1,1,0
11832861,10668966,Matthias,Lichtenberg,Neu Lichtenberg,52.503918,13.504086,Entire home/apt,120.000000,4,13,1,77
12418918,18237068,Matthias,Tempelhof - Schöneberg,Schöneberg-Nord,52.495705,13.361752,Entire home/apt,120.000000,7,2,1,0
28747975,216837777,Matthias,Tempelhof - Schöneberg,Schöneberg-Nord,52.500126,13.341986,Entire home/apt,120.000000,2,0,1,54
23424703,7866129,Max,Mitte,Alexanderplatz,52.523327,13.381204,Entire home/apt,120.000000,2,0,1,126
16401,59666,Melanie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510513,13.457850,Private room,120.000000,30,0,1,365
556691,344615,Melissa,Mitte,Brunnenstr. Nord,52.540138,13.373222,Entire home/apt,120.000000,3,5,1,248
60161,898681,Michael,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.378281,13.652751,Entire home/apt,120.000000,2,7,4,86
186999,898681,Michael,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.378868,13.651232,Entire home/apt,120.000000,3,7,4,86
573259,2820919,Michael,Mitte,Moabit West,52.525108,13.338606,Private room,120.000000,2,6,1,0
23451726,485838,Michele,Mitte,Moabit West,52.529297,13.340066,Entire home/apt,120.000000,4,34,4,221
6387503,2900086,Miguel,Mitte,Alexanderplatz,52.526787,13.412078,Entire home/apt,120.000000,3,3,2,0
19498213,136898339,Mike,Pankow,Prenzlauer Berg Südwest,52.534733,13.414686,Entire home/apt,120.000000,90,1,1,364
27712888,5520777,Mike,Mitte,Brunnenstr. Süd,52.534840,13.393087,Entire home/apt,120.000000,5,2,1,14
16304394,58709682,Moritz V.,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.492188,13.412947,Entire home/apt,120.000000,2,13,2,94
18971850,6629898,Mosch,Pankow,Prenzlauer Berg Südwest,52.538811,13.415212,Entire home/apt,120.000000,2,4,1,8
9816398,22052044,Mostafa,Mitte,Alexanderplatz,52.522202,13.417611,Entire home/apt,120.000000,3,0,1,0
25789210,193814759,Nade,Neukölln,Neuköllner Mitte/Zentrum,52.482601,13.430519,Entire home/apt,120.000000,7,2,1,59
23197767,26053604,Nadia,Pankow,Prenzlauer Berg Südwest,52.533577,13.410563,Entire home/apt,120.000000,3,2,2,0
25066996,4454894,Nadine,Charlottenburg-Wilm.,Kurfürstendamm,52.500473,13.315023,Entire home/apt,120.000000,5,2,1,9
17266990,16331121,Nadja,Marzahn - Hellersdorf,Biesdorf,52.492359,13.563044,Entire home/apt,120.000000,2,9,1,279
19990218,7021592,Nadja,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.493073,13.330671,Entire home/apt,120.000000,5,0,1,0
27129289,92980942,Natalia,Mitte,Regierungsviertel,52.507954,13.377802,Entire home/apt,120.000000,3,1,1,0
18752047,130459057,Natalja,Tempelhof - Schöneberg,Mariendorf,52.431992,13.382591,Entire home/apt,120.000000,3,7,1,0
28539815,215397429,Nela,Charlottenburg-Wilm.,Kantstraße,52.508995,13.315283,Entire home/apt,120.000000,2,7,1,164
10581161,54587625,Nele,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494865,13.394719,Private room,120.000000,1,2,1,0
27592241,6579633,Nicole,Mitte,Alexanderplatz,52.527287,13.389960,Entire home/apt,120.000000,3,3,1,9
17805305,78571663,Nina,Steglitz - Zehlendorf,Drakestr.,52.444427,13.313341,Entire home/apt,120.000000,6,2,2,35
23576393,176209179,Nina,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.493534,13.336999,Entire home/apt,120.000000,7,0,1,0
22557959,7198786,Oliver,Pankow,Prenzlauer Berg Ost,52.526451,13.457342,Entire home/apt,120.000000,2,9,3,46
24629411,7400141,Pascale,Neukölln,Schillerpromenade,52.475918,13.420503,Entire home/apt,120.000000,3,5,2,0
3182944,16137795,Peggy,Marzahn - Hellersdorf,Kaulsdorf,52.480007,13.563951,Entire home/apt,120.000000,4,14,1,0
7018939,20960354,Peter,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.487328,13.379361,Entire home/apt,120.000000,2,1,1,0
7980323,15709097,Peter,Pankow,Prenzlauer Berg Süd,52.534813,13.426065,Entire home/apt,120.000000,3,1,1,0
28747920,216392647,Petra,Pankow,Prenzlauer Berg Ost,52.528934,13.448839,Entire home/apt,120.000000,5,1,1,15
6756421,35373901,Philipp,Neukölln,Reuterstraße,52.490704,13.426490,Entire home/apt,120.000000,1,59,1,0
21735977,16913288,Philipp,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.496819,13.422009,Entire home/apt,120.000000,1,71,4,282
20636680,47102090,Pia,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.411007,13.103557,Entire home/apt,120.000000,4,1,1,178
24881689,22791792,Pile,Pankow,Prenzlauer Berg Nordwest,52.552654,13.401568,Entire home/apt,120.000000,1,4,1,364
20830408,148689611,Radisson,Mitte,Alexanderplatz,52.534351,13.376485,Entire home/apt,120.000000,5,23,1,84
21680738,157823795,Ralf,Steglitz - Zehlendorf,Drakestr.,52.432812,13.310999,Entire home/apt,120.000000,4,19,2,69
23036806,170945809,Remo & Georg,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.497765,13.440288,Private room,120.000000,2,3,1,47
8031693,7682212,Rene,Mitte,Alexanderplatz,52.521069,13.380440,Entire home/apt,120.000000,4,23,1,306
11113330,35526545,Ricardo,Treptow - Köpenick,Dammvorstadt,52.455185,13.584410,Entire home/apt,120.000000,1,1,2,362
2722848,13933546,Robert,Pankow,Helmholtzplatz,52.543175,13.418545,Entire home/apt,120.000000,7,8,1,0
23405151,53595731,Rodrigo,Charlottenburg-Wilm.,Kantstraße,52.510117,13.302192,Entire home/apt,120.000000,1,5,1,0
23643164,76340603,Rolf & Francois,Mitte,Alexanderplatz,52.516129,13.419163,Entire home/apt,120.000000,3,1,2,21
11438054,60104515,Roxy,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494289,13.391014,Entire home/apt,120.000000,4,13,1,0
22241562,140739823,Ruth,Pankow,Weißensee,52.548527,13.458871,Entire home/apt,120.000000,2,9,3,160
22242698,140739823,Ruth,Pankow,Weißensee,52.550362,13.457989,Entire home/apt,120.000000,2,8,3,164
7360351,38563923,Sabine,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.504074,13.418903,Entire home/apt,120.000000,3,60,1,324
28181505,91606330,Sabine,Charlottenburg-Wilm.,Kurfürstendamm,52.504208,13.315998,Shared room,120.000000,2,0,1,9
15882283,67016434,Sami,Charlottenburg-Wilm.,Schloß Charlottenburg,52.511364,13.294357,Entire home/apt,120.000000,7,1,1,0
2241958,10882438,Sascha,Mitte,Alexanderplatz,52.519836,13.412707,Entire home/apt,120.000000,5,2,1,22
20407965,12138510,Sascha,Mitte,Brunnenstr. Süd,52.533104,13.406919,Private room,120.000000,2,0,1,0
2485124,12716840,Sebastian,Mitte,Wedding Zentrum,52.544071,13.355219,Entire home/apt,120.000000,2,144,2,337
6666418,24876227,Sebastian,Neukölln,Reuterstraße,52.494293,13.423304,Entire home/apt,120.000000,4,4,1,0
21797675,136909914,Sebastian,Mitte,Parkviertel,52.548687,13.345364,Entire home/apt,120.000000,4,0,2,0
29797172,22976763,Sebastian,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.508400,13.461491,Private room,120.000000,2,0,1,9
13468786,29746785,Sela,Pankow,Prenzlauer Berg Südwest,52.532833,13.416507,Entire home/apt,120.000000,6,0,1,0
12194348,46882733,Serie,Charlottenburg-Wilm.,Kurfürstendamm,52.500507,13.308398,Private room,120.000000,2,12,1,365
19935170,106337589,Silke,Pankow,Prenzlauer Berg Ost,52.532658,13.443362,Entire home/apt,120.000000,5,0,2,125
7457629,39058000,Simon,Pankow,Blankenfelde/Niederschönhausen,52.579926,13.401222,Entire home/apt,120.000000,5,0,1,0
12693704,133204,Songfei,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491428,13.412097,Entire home/apt,120.000000,7,11,5,335
27248669,123920306,Stefan,Neukölln,Reuterstraße,52.490314,13.425049,Entire home/apt,120.000000,5,3,1,53
10423394,53684639,Stefanie,Tempelhof - Schöneberg,Schöneberg-Süd,52.487804,13.362869,Entire home/apt,120.000000,3,108,1,145
20199044,1019502,Steffen,Mitte,Alexanderplatz,52.525738,13.404285,Entire home/apt,120.000000,60,5,2,0
7069572,12595552,Stella & Josef,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.519623,13.456617,Entire home/apt,120.000000,3,16,1,8
20157951,8186558,Stephan,Pankow,Blankenfelde/Niederschönhausen,52.597698,13.386828,Entire home/apt,120.000000,3,1,1,0
661030,3337400,Sue,Pankow,Prenzlauer Berg Süd,52.527889,13.416873,Entire home/apt,120.000000,5,24,1,20
13177722,12786222,Susanne,Pankow,Weißensee,52.556629,13.429799,Entire home/apt,120.000000,5,3,1,0
15660868,101104755,Tanja,Tempelhof - Schöneberg,Schöneberg-Süd,52.486610,13.352794,Entire home/apt,120.000000,3,29,1,181
7739274,28188413,Tarek,Pankow,Helmholtzplatz,52.541542,13.414554,Entire home/apt,120.000000,2,5,1,0
935295,2736795,Tina,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.502682,13.428956,Entire home/apt,120.000000,61,29,2,310
4119526,21370854,Tobias,Pankow,Helmholtzplatz,52.543388,13.426026,Entire home/apt,120.000000,7,20,1,119
292300,1513460,Tobias Und Ed,Mitte,Brunnenstr. Süd,52.530746,13.395548,Entire home/apt,120.000000,4,10,1,0
21809592,158959100,Trine,Pankow,Prenzlauer Berg Nordwest,52.552773,13.406054,Entire home/apt,120.000000,3,13,1,317
6281010,21368339,Tutti,Pankow,Prenzlauer Berg Südwest,52.532257,13.419818,Entire home/apt,120.000000,2,1,2,0
29682166,47779600,Urs Und Ila,Pankow,Prenzlauer Berg Süd,52.532845,13.423261,Entire home/apt,120.000000,4,0,13,242
16262274,11476507,Uwe,Steglitz - Zehlendorf,Albrechtstr.,52.446892,13.334052,Entire home/apt,120.000000,5,0,1,0
13798628,47970463,Valentin,Charlottenburg-Wilm.,Neue Kantstraße,52.510807,13.301340,Entire home/apt,120.000000,1,1,1,364
5357018,5998769,Vera,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.492245,13.435332,Entire home/apt,120.000000,20,5,1,0
10305300,2429694,Veronika,Mitte,Brunnenstr. Süd,52.538319,13.402980,Entire home/apt,120.000000,3,41,1,342
4823591,24838053,Vincent,Mitte,Wedding Zentrum,52.554909,13.376741,Entire home/apt,120.000000,2,28,1,33
197291,1311026,Volker,Pankow,Blankenburg/Heinersdorf/Märchenland,52.580887,13.443773,Entire home/apt,120.000000,1,27,1,352
15171415,93520150,Walter,Pankow,Prenzlauer Berg Ost,52.528053,13.448321,Entire home/apt,120.000000,6,0,1,0
16420952,10914556,Yaroslav,Pankow,Prenzlauer Berg Nord,52.551117,13.416310,Entire home/apt,120.000000,3,3,1,0
22188218,12413014,Yassin&,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.506584,13.395145,Entire home/apt,120.000000,4,9,4,165
26246928,10124252,Yogi,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.516411,13.446698,Entire home/apt,120.000000,2,1,1,22
26104495,30462918,Yvonne,Mitte,Alexanderplatz,52.524231,13.406659,Entire home/apt,120.000000,5,4,1,363
776069,2685171,Özgür,Mitte,Moabit Ost,52.534607,13.353052,Entire home/apt,120.000000,120,0,1,365
11596217,55538702,Khadine,Mitte,Alexanderplatz,52.531536,13.381524,Entire home/apt,121.000000,90,4,17,364
2678724,13715600,Rita,Charlottenburg-Wilm.,Schloß Charlottenburg,52.520119,13.291627,Entire home/apt,121.000000,3,101,1,8
29240066,220284535,HighPark,Mitte,Tiergarten Süd,52.505497,13.374206,Private room,122.000000,28,0,2,180
29204549,220047704,Ricardo,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.525173,13.424389,Entire home/apt,122.000000,2,1,1,87
14133569,57473317,Christian,Mitte,Brunnenstr. Süd,52.531342,13.385767,Private room,123.000000,30,33,1,58
3128036,1289581,Guillaume,Mitte,Osloer Straße,52.551449,13.387753,Entire home/apt,123.000000,3,10,3,0
11317733,59152389,Leni,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.488605,13.419066,Entire home/apt,123.000000,7,4,1,0
13017018,23041695,Patrik,Neukölln,Reuterstraße,52.491798,13.431637,Entire home/apt,123.000000,3,13,1,2
17706952,38343823,Stefanie,Pankow,Schönholz/Wilhelmsruh/Rosenthal,52.573181,13.394188,Entire home/apt,123.000000,5,6,1,0
11961560,59442407,Bernhard,Mitte,Alexanderplatz,52.530766,13.380740,Entire home/apt,124.000000,1,124,19,335
26969563,59442407,Bernhard,Pankow,Prenzlauer Berg Südwest,52.537067,13.410233,Entire home/apt,124.000000,1,5,19,210
28923532,161209453,Lukas,Mitte,Alexanderplatz,52.525494,13.399004,Entire home/apt,124.000000,5,0,1,0
1580352,8406209,Mira,Mitte,Brunnenstr. Süd,52.538078,13.401228,Private room,124.000000,2,67,1,358
17659524,120094530,Rolf-Dieter,Pankow,Prenzlauer Berg Süd,52.532936,13.432306,Entire home/apt,124.000000,60,8,1,363
19582043,58793477,Alice,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510674,13.455832,Entire home/apt,125.000000,2,1,2,0
29605272,209466623,Aly,Mitte,Brunnenstr. Nord,52.538994,13.398049,Entire home/apt,125.000000,4,0,1,19
6712744,35143873,Angelika,Mitte,Brunnenstr. Nord,52.539421,13.398743,Entire home/apt,125.000000,3,12,1,0
11751826,60898413,Ariane,Mitte,Alexanderplatz,52.522728,13.406847,Entire home/apt,125.000000,4,61,4,40
20884535,97003279,Barbara,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.494423,13.432468,Entire home/apt,125.000000,4,4,1,0
22076601,89057986,Birgit,Mitte,Alexanderplatz,52.527836,13.386556,Entire home/apt,125.000000,4,1,7,251
23337787,23605968,Björn,Steglitz - Zehlendorf,Zehlendorf  Nord,52.446209,13.242357,Entire home/apt,125.000000,3,3,1,22
3015181,15366176,Christian,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.420250,13.183124,Entire home/apt,125.000000,1,0,1,0
685944,1517951,Claudia,Mitte,Tiergarten Süd,52.502613,13.363360,Entire home/apt,125.000000,3,171,1,241
22730953,7519900,Claudius,Lichtenberg,Fennpfuhl,52.527596,13.462562,Entire home/apt,125.000000,3,18,1,0
18238487,125998987,Dagmar,Mitte,Brunnenstr. Süd,52.535545,13.380046,Entire home/apt,125.000000,60,13,1,168
25173337,4374625,Daphne,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.498756,13.426660,Entire home/apt,125.000000,3,14,1,16
6841988,1581930,Darius,Mitte,Alexanderplatz,52.522507,13.387107,Entire home/apt,125.000000,2,63,1,339
203634,998898,Dimitry,Pankow,Helmholtzplatz,52.543011,13.415251,Entire home/apt,125.000000,4,110,1,97
21022372,149510450,Dirk,Mitte,Brunnenstr. Süd,52.534363,13.396491,Entire home/apt,125.000000,3,24,1,310
17317782,106026967,Esther,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494431,13.411515,Entire home/apt,125.000000,2,5,2,153
3613880,18209068,Eva,Pankow,Prenzlauer Berg Süd,52.535892,13.429897,Entire home/apt,125.000000,3,8,1,0
13079441,8384325,Fab.Io,Neukölln,Schillerpromenade,52.476288,13.425238,Private room,125.000000,1,2,7,161
24880422,10079429,Florian,Mitte,Brunnenstr. Nord,52.548664,13.397857,Entire home/apt,125.000000,7,0,1,35
4835264,24872997,Fotoflashfocusrewind,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501453,13.440203,Entire home/apt,125.000000,1,1,1,0
2395908,1805616,Fridolin,Pankow,Prenzlauer Berg Südwest,52.538353,13.411301,Entire home/apt,125.000000,2,6,1,106
1329666,7214207,Gila,Neukölln,Reuterstraße,52.489914,13.428469,Entire home/apt,125.000000,2,21,2,310
27292356,36152782,Karin & Chris,Tempelhof - Schöneberg,Tempelhof,52.477222,13.369214,Entire home/apt,125.000000,3,9,1,30
21240759,9771806,Kati,Pankow,Prenzlauer Berg Ost,52.535900,13.437294,Entire home/apt,125.000000,10,0,1,216
19945640,17064402,Katrin,Mitte,Brunnenstr. Süd,52.538277,13.401400,Entire home/apt,125.000000,5,1,1,0
11579718,6748454,Kevin,Pankow,Prenzlauer Berg Nordwest,52.552261,13.410941,Entire home/apt,125.000000,3,1,8,310
12267570,66074539,Leif,Neukölln,Neuköllner Mitte/Zentrum,52.466263,13.440003,Entire home/apt,125.000000,2,1,1,0
17834870,24513237,Lia,Charlottenburg-Wilm.,Schloß Charlottenburg,52.518074,13.298523,Entire home/apt,125.000000,2,27,1,0
11998308,161221,Marcus,Pankow,Prenzlauer Berg Süd,52.534271,13.426205,Entire home/apt,125.000000,4,42,7,200
493539,2437942,Marius,Mitte,Alexanderplatz,52.517365,13.415291,Entire home/apt,125.000000,1,234,2,359
10031729,2437942,Marius,Mitte,Alexanderplatz,52.515598,13.414833,Entire home/apt,125.000000,1,226,2,346
16158888,82144943,Markus And Hugo,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491558,13.380915,Entire home/apt,125.000000,4,0,2,0
19652167,1472760,Martin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491497,13.413548,Entire home/apt,125.000000,4,43,5,137
6592920,34492926,Martina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.504185,13.464342,Entire home/apt,125.000000,4,1,1,0
1100840,426571,Matthias,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489384,13.415913,Private room,125.000000,2,4,2,262
121888,611847,Michel,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.518177,13.463996,Entire home/apt,125.000000,7,5,1,0
22354567,135973285,Naomi,Mitte,Alexanderplatz,52.532356,13.379801,Entire home/apt,125.000000,3,41,6,293
28629449,97902707,Nelly,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.494072,13.437619,Entire home/apt,125.000000,1,0,12,345
28629464,97902707,Nelly,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.492363,13.436205,Entire home/apt,125.000000,3,0,12,345
1840570,9355570,Nico,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.492939,13.383664,Entire home/apt,125.000000,7,1,1,0
7599452,1086128,NoName,Mitte,Alexanderplatz,52.520844,13.381178,Entire home/apt,125.000000,3,0,1,0
4552063,734807,Olivier,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.500500,13.432897,Entire home/apt,125.000000,3,19,1,145
20071024,16913288,Philipp,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.497616,13.422475,Entire home/apt,125.000000,1,120,4,295
22926238,169711882,Rainer,Pankow,Prenzlauer Berg Nordwest,52.546188,13.413088,Entire home/apt,125.000000,3,3,1,169
29153665,90265785,Raul,Charlottenburg-Wilm.,Kantstraße,52.507439,13.307927,Entire home/apt,125.000000,1,3,1,72
6785660,35526545,Ricardo,Treptow - Köpenick,Dammvorstadt,52.456394,13.584348,Private room,125.000000,2,6,2,364
11881171,4403156,Sabine,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.492146,13.419232,Entire home/apt,125.000000,5,3,1,34
2341206,11958289,Silke,Pankow,Prenzlauer Berg Süd,52.531120,13.422876,Entire home/apt,125.000000,7,7,1,0
16237757,3003519,Simon,Mitte,Moabit West,52.532093,13.326657,Entire home/apt,125.000000,2,140,8,181
16250536,3003519,Simon,Mitte,Moabit West,52.534000,13.327780,Entire home/apt,125.000000,2,109,8,193
29409124,151200,Simon,Pankow,Prenzlauer Berg Südwest,52.540298,13.405606,Entire home/apt,125.000000,3,0,1,330
27645497,190957759,Stella & Lara,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.494747,13.444162,Entire home/apt,125.000000,1,12,8,289
28378483,190957759,Stella & Lara,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.495022,13.442925,Entire home/apt,125.000000,1,13,8,253
2823422,92794,Susan,Neukölln,Reuterstraße,52.492722,13.425946,Entire home/apt,125.000000,20,4,1,4
273011,1428703,Susanne,Charlottenburg-Wilm.,Halensee,52.497414,13.296514,Entire home/apt,125.000000,3,64,1,296
7280608,38121663,Susanne,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.478504,13.328148,Entire home/apt,125.000000,1,2,1,0
18847801,30364025,Thorsten,Steglitz - Zehlendorf,Zehlendorf  Nord,52.449066,13.292321,Entire home/apt,125.000000,14,0,1,0
1214669,6630483,Ulrike,Mitte,Moabit Ost,52.517113,13.343826,Entire home/apt,125.000000,3,98,1,66
9440925,48929254,Vilhelm,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.500858,13.390160,Entire home/apt,125.000000,1,10,6,297
9446712,48929254,Vilhelm,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.502094,13.389911,Entire home/apt,125.000000,2,17,6,337
17005650,23679727,Zoé,Mitte,Alexanderplatz,52.527958,13.406288,Entire home/apt,125.000000,4,32,1,8
28943438,7805492,Dagmar,Pankow,Prenzlauer Berg Ost,52.534966,13.439076,Entire home/apt,126.000000,5,1,1,38
20158043,47378753,Johanna,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.514694,13.458881,Entire home/apt,126.000000,3,5,1,0
21711534,21004218,Kristin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.511322,13.457840,Entire home/apt,126.000000,6,5,1,8
14213245,83537099,Aaron,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.497467,13.406760,Entire home/apt,128.000000,3,89,1,0
19192631,134255464,Bernt,Spandau,Spandau Mitte,52.544899,13.202912,Entire home/apt,128.000000,14,0,1,178
6205708,32113760,Julia,Pankow,Prenzlauer Berg Süd,52.534645,13.424560,Entire home/apt,128.000000,3,56,4,334
6335784,32113760,Julia,Pankow,Helmholtzplatz,52.542778,13.414628,Entire home/apt,128.000000,3,31,4,324
3299282,16664238,Katja,Pankow,Weißensee,52.552261,13.433061,Entire home/apt,128.000000,4,7,1,0
14589378,28456221,Kerstin,Mitte,Tiergarten Süd,52.501366,13.360697,Entire home/apt,128.000000,3,18,3,10
16280813,1991591,Rebecca,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.493523,13.435164,Entire home/apt,128.000000,3,3,1,0
24235380,174550954,Adina Apartment Hotel,Mitte,Alexanderplatz,52.522926,13.404522,Private room,129.000000,1,1,2,341
8469891,44604265,Alex,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.502647,13.438684,Entire home/apt,129.000000,2,105,1,175
1697691,4647121,Andres,Neukölln,Reuterstraße,52.487350,13.432247,Entire home/apt,129.000000,3,17,2,22
13893621,82299810,Anna,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.518875,13.467934,Entire home/apt,129.000000,2,79,2,192
8705386,17139260,Anna Berit,Pankow,Prenzlauer Berg Nord,52.547401,13.426456,Entire home/apt,129.000000,2,90,1,345
